genes.baseMean	genes.log2FoldChange	genes.lfcSE	genes.stat	genes.pvalue	genes.padj	genes.gene_name	DE
1429.23325230091	1.7919470281636	0.139940155740882	12.8050952828838	1.53537241684789e-37	2.18381136756332e-35	Glul	up
111.03115619539	1.63354535958083	0.274320779655811	5.95487283766994	2.60274124155247e-09	3.63829545543142e-08	Ier5	up
212.128110051891	1.9581040501256	0.339286827946993	5.77123509914602	7.86925921959487e-09	1.01367936875506e-07	Rcsd1	up
1025.30588575003	1.29980519811222	0.233877660969951	5.55762868809955	2.73464354145145e-08	3.23233351561588e-07	Dusp27	up
526.635334902869	1.45808500789097	0.120442174551997	12.1060999879364	9.80461599140767e-34	1.11563457160897e-31	Gpa33	up
128.822483562221	1.37697760904598	0.378087482228549	3.64195503360679	0.00027057534332846	0.00143992892066173	Mael	up
32.5441343273182	1.95048007901443	0.361429287453152	5.39657450772372	6.79252119913066e-08	7.43648183622593e-07	Fcgr2b	up
22.0373747372772	1.90086640136868	0.418308249768478	4.54417622033693	5.51505066849483e-06	4.28256982756459e-05	Fcgr4	up
47.1831298521583	1.57824941817384	0.303891321280939	5.19346657061914	2.06414020057741e-07	2.06753198024972e-06	Fcgr3	up
442.86885732737	1.51063730346873	0.262496772954743	5.75487952276344	8.6703606883958e-09	1.10933820262024e-07	Cfap45	up
169.835787173964	1.61147261250694	0.295437564976352	5.45452848095306	4.91029648820023e-08	5.52829422563334e-07	Aim2	up
8.8499348704806	1.63720254343151	0.61007996129134	2.68358682026876	0.00728370606670706	0.0247892911558437	Ifi206	up
68.0469834353513	1.11284948753724	0.286913986580458	3.87868678275525	0.000105021872851534	0.00061874812765964	1700016C15Rik	up
189.145321503813	1.11333809792745	0.21498003177379	5.17879771782222	2.23320457203414e-07	2.22642147403497e-06	Sccpdh	up
10.1570535601466	4.44894676031477	0.8642862869354	5.14753829554547	2.63927134350773e-07	2.59487806975748e-06	Vmn1r1	up
485.439067016988	1.09609496179168	0.164560704783647	6.66073327306633	2.72464730271891e-11	5.11036045745125e-10	Capn2	up
27.2323055704989	2.49485785855346	0.420792766140042	5.92894664382884	3.04884126820037e-09	4.1898246993272e-08	Tlr5	up
341.796923700929	1.58624300019168	0.120404646672169	13.1742673063991	1.23419796244542e-39	1.89777394801967e-37	Pacc1	up
3986.63580845466	2.36555928011573	0.129296759148972	18.2955806138204	8.97399169674923e-75	4.94090613806826e-72	Ppp2r5a	up
230.750700495677	1.21778337741925	0.239106005131614	5.09306897896158	3.52313443640168e-07	3.38205053771113e-06	Rgs17	up
387.683038746535	1.34607688951589	0.105103994777335	12.8070954140952	1.49631401519292e-37	2.14614181607671e-35	Ulbp1	up
6.32706203203285	2.27365156749748	0.811396396608968	2.80214649337814	0.00507638166952006	0.0182292620103868	ENSMUSG00000112307	up
412.692859010112	1.54743877360927	0.285788409048191	5.41463098088187	6.14152327284839e-08	6.78030525362072e-07	Samd5	up
164.744415315526	2.14423829430159	0.266797779418055	8.03694205768373	9.21081971098777e-16	2.91670261274841e-14	Perp	up
10.8938858480081	2.84377234085732	0.683405204103185	4.16118040041725	3.16606852876749e-05	0.000207202675034522	Slc35d3	up
52.5294918094595	1.57852780595436	0.53889284334002	2.9292053614421	0.00339829820511436	0.0129874952451617	Eya4	up
700.852459245432	3.50868740516587	0.177296807987193	19.7899073592984	3.63709668583922e-87	2.58658192641266e-84	Enpp3	up
26.5417533122835	1.07419705186832	0.379514210821629	2.83045277683472	0.00464821723704015	0.0169015278657438	Samd3	up
1224.9799025713	1.06810423556131	0.13193565618552	8.09564500182879	5.69617161658469e-16	1.83092762997867e-14	L3mbtl3	up
600.404736576238	2.67774938216346	0.271868426217391	9.8494312834337	6.89329177790604e-23	4.0994670406028e-21	Arhgap18	up
122.610443930359	3.76029697953336	0.849259585306105	4.42773569423772	9.52274899646108e-06	7.03611601175748e-05	Themis	up
558.860318384322	2.99587110344121	0.251571249855583	11.9086386268742	1.06705162930701e-32	1.15268589930456e-30	Soga3	up
146.072108669537	3.29819007854265	0.304917095382085	10.8166781347886	2.86991496600891e-27	2.24738037535578e-25	ENSMUSG00000110723	up
54.4582895084306	3.07684510990943	0.362746663166967	8.4820769488187	2.21209185378762e-17	8.06751789753141e-16	9330159F19Rik	up
289.135618514865	1.93233529543475	0.246603967178996	7.83578349342685	4.65928125283264e-15	1.38063563234978e-13	Hint3	up
1705.64917402193	1.29503747060155	0.110494825011623	11.720345006794	1.00262838489912e-31	1.01862269484871e-29	Ncoa7	up
954.467712287596	1.31282426434557	0.147502581822344	8.90034769646792	5.56720105539603e-19	2.39951988922978e-17	Tpd52l1	up
1.58647759923344	4.57813921461574	1.71035523091712	2.67671834006135	0.0074347106235423	0.0252227471521805	ENSMUSG00000111865	up
141.959226289325	1.60216809199701	0.306148277103902	5.23330755656434	1.66503348178708e-07	1.70253324377151e-06	Hs3st5	up
1224.32092631752	1.38353049102784	0.152216966973363	9.08920022871	9.97702322114476e-20	4.67823715215656e-18	Fyn	up
185.874780819894	2.80928791402835	0.397940428909256	7.05956899561206	1.6701983274976e-12	3.66884749726242e-11	Slc35f1	up
1915.65570031194	1.61770799611691	0.209192019981739	7.73312479251421	1.04938337324381e-14	3.00518043867876e-13	Gja1	up
235.5808579887	1.03055722955507	0.168687080348012	6.10928369516486	1.00079292881559e-09	1.49183700515497e-08	Ddit4	up
868.768298368527	1.60953477694975	0.116634373975244	13.79983209145	2.55446915185743e-43	4.73909559607637e-41	Adamts14	up
1051.89480776949	1.93846873222389	0.115597147033571	16.7691745165729	4.10167375666875e-63	1.42746289901443e-60	Col13a1	up
1913.49241147201	1.09816383401776	0.0974461954821626	11.269437750587	1.85752246707269e-29	1.60934992223334e-27	Reep3	up
9182.24314531873	1.01793950756475	0.0859100997056595	11.8488921681194	2.18054388245624e-32	2.28328361875847e-30	Jmjd1c	up
28.561164013696	2.01240769762375	0.341519351450235	5.89251440387847	3.80362928782183e-09	5.14424284346616e-08	Egr2	up
195.704116060681	2.24349188089004	0.262000582913269	8.56292705895508	1.10037553923582e-17	4.21103356584684e-16	Rhobtb1	up
3800.49824465436	1.03609097409219	0.114920631591004	9.01570901367458	1.95601052558237e-19	8.78557569753683e-18	Zwint	up
58.095480680339	2.03232219573519	0.306520063065703	6.63030724778221	3.34988851659019e-11	6.20129036888951e-10	Dnmt3l	up
108.140913612457	1.51216571194868	0.300761421743539	5.02779147399468	4.96160984000655e-07	4.65556661623045e-06	Icosl	up
4511.91740059674	1.61910234499935	0.190244717569547	8.51062970727406	1.72991268196064e-17	6.44675756674764e-16	Midn	up
452.230976742873	1.29720437585133	0.123243054127685	10.5255779729978	6.58560251933902e-26	4.74274530802019e-24	Mfsd12	up
153.934942523782	1.21677825349153	0.281305831885511	4.32546401663919	1.52211115029634e-05	0.000107175714163606	Rfx4	up
51.3735960179796	1.01540452141743	0.318672035920979	3.1863621747759	0.00144074115298793	0.00621601870556068	Dram1	up
3014.66290600337	1.01397528833849	0.10603479243425	9.56266584826137	1.14761789245437e-21	6.27805839372156e-20	Cdk17	up
1172.17963767487	1.58988534762987	0.244158909649041	6.51168269843274	7.43135692060713e-11	1.31575103652409e-09	Elk3	up
336.058160158137	2.28150186742971	0.305505278680887	7.46796218147458	8.14462421235892e-14	2.10624918267488e-12	Plxnc1	up
660.297486673399	1.09717323204021	0.162085395073277	6.76910607241441	1.29580517902153e-11	2.51327304494767e-10	Cradd	up
1068.2921168678	2.55051905348987	0.342569306186606	7.44526438133525	9.67504640676383e-14	2.47576749731102e-12	Socs2	up
4202.96964817409	2.290830726462	0.168927336082836	13.5610421592078	6.8160731730755e-42	1.16336736918053e-39	Dusp6	up
294.814565456103	2.13912575492131	0.836503608466524	2.55722238765084	0.0105511739162559	0.0337242390267145	Nav3	up
798.657795806846	4.46154834093483	0.261803861210344	17.0415681430697	4.03758831708079e-65	1.53141238657633e-62	Phlda1	up
94.1120693581248	2.14287992917811	0.477859287032261	4.48433249563159	7.31425359671036e-06	5.52143654969714e-05	Kcnc2	up
160.615816454797	4.35718704004891	0.838164670393087	5.19848568420983	2.00918595330736e-07	2.01603679312464e-06	Tspan8	up
148.852292041166	2.35580122437427	0.397022283265689	5.93367506981406	2.96227809613054e-09	4.08401959166043e-08	Ptprb	up
155.216825594169	1.38053118253258	0.252734068778955	5.46238656783552	4.69775708866504e-08	5.31706352714423e-07	Kcnmb4	up
34.7413604728587	1.18924699126707	0.478089714135567	2.4874975472278	0.0128645340662872	0.0399657567243156	Myrfl	up
787.572257137304	3.46625806689659	0.366539807536118	9.45670291638113	3.17806130731301e-21	1.67935450133803e-19	Cpm	up
3592.66894722674	2.44120572496156	0.304708284585892	8.01161585835853	1.13211012131168e-15	3.52606853112185e-14	Hmga2	up
39.5881051048903	6.22454028238167	0.859533468022396	7.24176604397152	4.42879361987142e-13	1.04262964833056e-11	ENSMUSG00000103213	up
1321.36491585605	1.83496499093647	0.126274149072678	14.5315965651873	7.64183385384833e-48	1.61025703972202e-45	Rassf3	up
6.40050308929319	3.2896962953241	0.90070547975838	3.6523551474413	0.000259846175575399	0.0013911714318447	Avpr1a	up
103.385298282307	1.27442134516643	0.296764275509139	4.29438935323327	1.7517481760024e-05	0.000121886823758699	B4galnt1	up
270.228238655882	1.55235876112097	0.213818070354863	7.26018506548395	3.86561069968726e-13	9.21053767228783e-12	Nab2	up
661.115686151752	1.58758556252958	0.146170372321093	10.8611994162683	1.76416685709703e-27	1.40704672509029e-25	Esyt1	up
501.25750065694	1.77122778500957	0.136990427347804	12.9295733964872	3.06514844495399e-38	4.5492133616065e-36	Dgka	up
341.18696089441	1.25684475231257	0.163032735412932	7.7091557663509	1.26652753730227e-14	3.57898874282702e-13	Cd63	up
423.848933220965	1.02783749474245	0.149130892017999	6.89218364373762	5.49423799542822e-12	1.13529847585919e-10	Rdh5	up
90.3618879527023	1.91703739404898	0.359560837634309	5.3316078766028	9.73469643970799e-08	1.03392531943333e-06	Itga7	up
6.42112644892756	2.92491173377568	1.16990834488913	2.50012041246946	0.012415110034967	0.0388452975392883	Mettl7b	up
619.680775281085	1.1329498721091	0.122486907946373	9.24955892106549	2.25420957863449e-20	1.12499558737232e-18	Smtn	up
165.343176104753	1.29679252829176	0.224504231351926	5.77624983049406	7.63839328057156e-09	9.86919731361055e-08	Aebp1	up
984.848013220389	1.15882629805438	0.10069117127361	11.5087180275764	1.1923769614005e-30	1.11210327744174e-28	Ccm2	up
29.2551086076022	1.03222273463118	0.383558935947465	2.69117112884202	0.00712016609857724	0.0243638722875935	Cnrip1	up
824.58589084712	1.58346376556767	0.182412888994688	8.68065724025559	3.93488314848846e-18	1.58024907243297e-16	Meis1	up
4110.02396615695	1.15769318377975	0.0716716005958482	16.1527463340453	1.08616181910843e-58	3.1963120566453e-56	Spred2	up
526.237654183633	1.28841939288129	0.262896115325396	4.90086888992851	9.54137186638139e-07	8.56146920063656e-06	Stc2	up
645.132937585335	1.06548688937262	0.15824620770878	6.73309588140923	1.66090532037616e-11	3.18520584361576e-10	Ublcp1	up
12.8014218185852	2.65852831329767	0.676563978589454	3.92945589394273	8.51382906097437e-05	0.000512210202371204	ENSMUSG00000102563	up
1035.65020304125	2.28429315677952	0.209245725057721	10.9167972542779	9.58151470203156e-28	7.82475085809927e-26	Ebf1	up
2151.33675822774	1.3769304088711	0.178797261490441	7.70107101972989	1.34930467117261e-14	3.79405801113247e-13	Adam19	up
96.2962574531481	1.10051783816725	0.2144139767187	5.13267770603909	2.85648810891371e-07	2.7923561880263e-06	Irgm1	up
370.341232739269	1.84613429900312	0.171225585352752	10.7818834153774	4.19213131605788e-27	3.25233169556709e-25	Flt4	up
76.3124183327264	4.44478784841773	0.630656322452538	7.04787645850048	1.81668817227586e-12	3.97528637492364e-11	Grm6	up
829.074622248202	1.48530496536585	0.168064417569532	8.83771227036413	9.76984962363465e-19	4.16210530586885e-17	N4bp3	up
328.681427842926	1.88121848100842	0.16417362200152	11.4587133917957	2.12650230391122e-30	1.93059262357217e-28	D930048N14Rik	up
1221.2944370144	1.18816520403338	0.131366862636415	9.04463408951064	1.50167256785921e-19	6.81663494367578e-18	Tcf7	up
665.067328848271	4.27508579977653	0.338232307338553	12.6394957164674	1.2787142288879e-36	1.65341624686808e-34	Hand1	up
21.58648119182	2.04326502961976	0.475445807412724	4.29757713237347	1.72675182205758e-05	0.000120442174494805	Grap	up
1035.3489454413	1.75710263336835	0.227830792862507	7.71231408753749	1.2355659194297e-14	3.49728675171247e-13	Specc1	up
3977.6159841819	4.58499214647806	0.121117610285238	37.8557018725865	0	0	Hs3st3b1	up
125.15870994066	1.90536998552198	0.424542905195566	4.48805047076284	7.18779026353065e-06	5.44040816931003e-05	Shisa6	up
1421.08704460157	2.02280397094938	0.290412324684838	6.96528280314747	3.27744701452189e-12	6.96630954468986e-11	Gas7	up
73.5625061262094	1.54229650175082	0.438473630611733	3.51742133181212	0.000435761495847219	0.00219916534923723	Glp2r	up
315.159249041407	1.67011922907929	0.339793063631129	4.91510689250658	8.8734031327392e-07	8.01329336876152e-06	Usp43	up
804.302652857063	2.13627456574646	0.286862815536114	7.44702502397882	9.54685168191939e-14	2.44663159920421e-12	Ntn1	up
63.3681050661401	1.38207792889151	0.338638828237748	4.08127424750357	4.47894682288111e-05	0.000284505635924581	Kcnab3	up
74.3147026183684	3.3228706853258	0.348451024854498	9.53611970782214	1.48276698310411e-21	8.03424345003842e-20	Bcl6b	up
280.397338616309	1.16550181793333	0.349630600851542	3.33352348191119	0.000857534327920269	0.00397404178901525	Pitpnm3	up
94.1754714065248	1.19596338971342	0.209491925381315	5.70887583154597	1.1372481797882e-08	1.42410505741929e-07	Trpv3	up
10.6564758738799	1.96506328355097	0.7420472037468	2.64816479818107	0.00809300629379252	0.0270774801314268	1700020L24Rik	up
196.391308546835	1.66184330248899	0.242927850520505	6.84089246633628	7.87013188197158e-12	1.58218387469365e-10	Mmp28	up
25.3909417073005	1.80229356036791	0.409813109824257	4.39784261938521	1.0933220953395e-05	7.96449915631868e-05	Tbx4	up
3285.7592284525	1.12762806965331	0.180485865617878	6.24773616367673	4.1644433795617e-10	6.62429819220494e-09	Vmp1	up
44.9762869143687	1.03768111754013	0.272543517976502	3.80739606373467	0.00014043773174397	0.00080462947479224	ENSMUSG00000091228	up
62.9101813320454	2.081502164448	0.51403051690951	4.04937468880749	5.13546670504659e-05	0.00032151926464492	Abcc3	up
615.47091212349	2.01750306179416	0.242220553128368	8.32919847526301	8.13915154535192e-17	2.84088013447989e-15	Itga3	up
839.188918429055	1.44736039370315	0.213444878813748	6.78095629066891	1.19382995239208e-11	2.32076191656355e-10	Ngfr	up
12.0332117361389	2.09567174494573	0.535992268091614	3.90989174602707	9.23374931667171e-05	0.000550285032601092	Abi3	up
13.4811222112668	3.63818229464691	0.753479989361114	4.82850552903438	1.37561515443896e-06	1.202201713055e-05	Gngt2	up
34.3668565562909	1.10299779360833	0.307379085286636	3.58839571853033	0.000332719024006338	0.00172504504913128	ENSMUSG00000103376	up
33.5499736447734	2.48544678327493	0.715111020131308	3.47560967920555	0.000509693525187826	0.0025296449804902	Hoxb13	up
241.905550246511	2.73866065233136	0.276337846910402	9.91055218440392	3.74570217009805e-23	2.28327302282977e-21	Igfbp4	up
77.839532324925	2.61528904922643	0.734124853834402	3.56245812352835	0.000367398527512935	0.00189075495346224	Tns4	up
54.2475974128415	5.126793345609	0.754032275606578	6.79916962637278	1.05223867419556e-11	2.07625545562657e-10	Krt23	up
183.644738704671	2.67955788873047	0.294738665237988	9.09130088706498	9.78610432468986e-20	4.60135616015996e-18	Cavin1	up
78.1865653438796	2.3540653113862	0.257419064456619	9.14487556061688	5.9698554537229e-20	2.85415946454181e-18	Ramp2	up
1918.01173610021	3.22017653011143	0.169383504933822	19.0111577356339	1.37875767190558e-80	8.71579109040163e-78	Etv4	up
228.118971943171	4.63493369874352	0.366534480244466	12.6452870017909	1.18789976546698e-36	1.5596210151531e-34	Meox1	up
67.1507181951973	4.50961708137475	0.609753527093801	7.39580319095229	1.40556056705229e-13	3.5331528362958e-12	Sost	up
783.624657082627	1.37542561157323	0.263555708092329	5.21872822079568	1.80155892483326e-07	1.82270348127173e-06	Map3k14	up
615.363276107392	1.68319643541025	0.182585333669786	9.21868367836374	3.00769663708252e-20	1.48368110409608e-18	Arhgap27	up
16.2038305463345	1.2351184009004	0.467675567497299	2.64097268863105	0.00826683831791873	0.0275582805488744	Tcam1	up
2202.07997264996	1.00256725824558	0.238354568333867	4.20620114501546	2.59699112490185e-05	0.000173745375000548	Pecam1	up
8437.76924229774	1.39500660517664	0.12781469667809	10.9142895256408	9.84964039614446e-28	8.00541248959017e-26	Pitpnc1	up
235.356796219718	1.11748665411752	0.17915704175418	6.2374698933175	4.44704658998197e-10	7.03449408691495e-09	Axin2	up
118.000311996626	1.34557391929812	0.300407981987573	4.47915501577379	7.49390986434745e-06	5.64706638254668e-05	Fam20a	up
75.0651664882886	3.55613513151807	0.483177284075058	7.35989718209859	1.84051936661192e-13	4.51999777688234e-12	Sox9	up
168.703890514171	4.44149813159549	0.334844630749082	13.2643552374108	3.72611815556442e-40	5.8346224476306e-38	Kif19a	up
214.237219325698	5.3328327736066	0.307214448155995	17.3586652763764	1.69621002799638e-67	6.73277040880051e-65	Btbd17	up
96.9562123118696	6.85904221949901	0.659367537268233	10.4024566449178	2.41622164701555e-25	1.69256401600319e-23	Gpr142	up
797.003185415794	1.99296037478969	0.103310342488028	19.2910053997802	6.39181605053887e-83	4.1959813980999e-80	Gprc5c	up
58.3464431577703	2.59582404859124	0.298941794624211	8.68337614636438	3.8419123050252e-18	1.55020707381017e-16	Cd300a	up
485.583432249863	1.03924807098473	0.142039048141568	7.31663640796106	2.54263549380786e-13	6.17321516476708e-12	Slc9a3r1	up
518.904821310739	1.02626510853751	0.141507541817868	7.25237040622472	4.09540035744167e-13	9.70837406955756e-12	Tmc6	up
141.834686102559	1.57854475274734	0.221981079926864	7.11116800254969	1.15064968589782e-12	2.61160755836489e-11	Tmc8	up
32.7426105287258	4.76522538141016	0.629101848865077	7.57464850883336	3.60101250780878e-14	9.7250128929241e-13	Enpp7	up
440.776744356898	1.257708021413	0.161248529636304	7.79981079052171	6.20000646600768e-15	1.80891812584306e-13	Cbx2	up
1682.07553249756	1.88278003495867	0.130287799758074	14.4509312341963	2.47319246482588e-47	5.08583722766846e-45	Baiap2	up
205.613917746662	1.17653431919486	0.408469204471967	2.88035011284578	0.00397233780372638	0.0148164033291088	Tex19.1	up
28.7452585067135	2.28374637599802	0.584598713819764	3.90651967240235	9.36350233915599e-05	0.00055762825514555	Pomc	up
531.650307301944	2.95832627483515	0.376104757561106	7.86569756261195	3.67046335853065e-15	1.09523546509443e-13	Efr3b	up
230.981800966017	1.1217910191413	0.169445137467098	6.62037893745471	3.58279234096248e-11	6.59666663166641e-10	Sdc1	up
1026.6630079972	2.21144431879196	0.210078362285704	10.5267591327869	6.50351285856819e-26	4.70347277415432e-24	Fam49a	up
10.4606759275348	2.57895937206704	0.653354528631538	3.94725873786887	7.90511126584024e-05	0.000478285852837154	Lratd1	up
265.528361092997	1.18021818167001	0.233302697600143	5.05874211404443	4.22031158464706e-07	4.00847401929639e-06	Trib2	up
74.1878528317933	2.06154047591234	0.247456361153302	8.33092536520083	8.02128889157299e-17	2.80547866396245e-15	Kcnf1	up
3697.93994070575	1.08647855864568	0.162921487857474	6.66872475161867	2.58035666359773e-11	4.85573622208225e-10	Odc1	up
264.908909515325	1.16995402257153	0.472750821079297	2.47477946183256	0.0133318472039771	0.0410958945417158	Sox11	up
29.0014120928158	3.27876604348239	0.43634118747717	7.5142254217153	5.72488672519299e-14	1.52199948014944e-12	Twist1	up
83.3114926737773	3.21368550140563	0.751664056495639	4.27542793038192	1.90770507323184e-05	0.000131346148406297	Scin	up
185.330277335425	1.35088000199335	0.180926097996779	7.46647397445886	8.23722560128965e-14	2.12697377553422e-12	Lsmem1	up
2200.85748248206	2.23608136957776	0.206066061659921	10.8512840569936	1.96643160761912e-27	1.56107231064386e-25	Dock4	up
379.298750663179	1.198565194887	0.124382616159509	9.63611501264738	5.6277657938727e-22	3.15969429505985e-20	Egln3	up
433.414104985412	1.67032444169462	0.298473208375662	5.59622905782663	2.190642366726e-08	2.61650692199296e-07	Baz1a	up
1011.84573748745	1.72682579236654	0.239262241971052	7.21729336873581	5.3032488773818e-13	1.24164405815024e-11	Nin	up
474.14162202152	1.13887481971124	0.136363524811509	8.35175551002714	6.72557670792614e-17	2.3668483144512e-15	4930447C04Rik	up
26.3600058132267	1.34060965918364	0.488448088497051	2.74463078217519	0.00605790111566843	0.0212530845307767	Esr2	up
258.550872921894	1.04016097262923	0.156019600573046	6.66686088676558	2.6133258253143e-11	4.91236180467671e-10	Sptb	up
250.344824823082	3.43619403174921	0.456397556671138	7.5289492275376	5.11502662991528e-14	1.37269299558796e-12	Ttc9	up
329.974527051615	1.04690574792225	0.154142624827749	6.79179914765396	1.10743661021879e-11	2.170118032516e-10	Vash1	up
16.8822569540742	1.50423296762841	0.46990545249113	3.20113963277922	0.00136885180321388	0.00595338409084728	Zdhhc22	up
2295.00730879056	2.12706076595219	0.1347392734051	15.7864942581149	3.85413056191508e-56	1.02784844423073e-53	Rin3	up
305.774928652672	2.55856560192377	0.313687726240016	8.15640966445114	3.45130425789305e-16	1.11566024760831e-14	Chga	up
9559.27605382648	1.64021868004391	0.100540928485797	16.3139400515444	7.85579570519857e-60	2.39433430529159e-57	Itpk1	up
88.879447814993	1.05872377641534	0.404979235005485	2.61426681889259	0.00894191748554367	0.0294577586649796	Syne3	up
134.493738375177	1.25682880996362	0.288634561429192	4.35439471884569	1.33435089233305e-05	9.49737324034217e-05	Ankrd9	up
52.8820513517238	1.86079653818187	0.315021305127759	5.90689108289744	3.48624072988617e-09	4.74506832358031e-08	Amn	up
29.3281858012012	1.47611975912639	0.395635406607645	3.73101025457581	0.000190713459718653	0.00105856823755381	Exoc3l4	up
94.1277891854498	2.42768903627133	0.330352394103665	7.34878596190686	2.0001517184014e-13	4.89793250067075e-12	Tnfaip2	up
23.7709500056991	1.65971779256578	0.379497860443478	4.37345757529765	1.22294019542424e-05	8.81467198289735e-05	Gm266	up
