baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	DE
23.3980647756108	1.62159308409258	0.4763377802831	3.40429239756886	0.000663357031227597	0.00316350315981912	A630095N17Rik	Up
516.519102674799	3.56130287662698	0.356519216432661	9.98909094511498	1.70134800491668e-23	1.06759587308522e-21	Ptprn	Up
90.697826864533	1.11073054935591	0.236657609048943	4.69340729765509	2.68691777717153e-06	2.22083838357209e-05	Asic4	Up
202.745485550105	1.14750646610118	0.166952577832833	6.87324796655828	6.27563382519009e-12	1.28586456336548e-10	Chpf	Up
6462.09110237992	-1.0842786901293	0.183594629521899	-5.90583010490491	3.50875432734639e-09	4.77571123278694e-08	Epha4	Down
9.42801683670048	-2.29441438097683	0.957171249570605	-2.39707824697632	0.0165263941272958	0.0488099143389313	Pax3	Down
134.379078247294	1.77652292017399	0.239102219926151	7.42997250599632	1.08620254477231e-13	2.77119656714107e-12	Ap1s3	Up
67.9223258630883	-2.37633937316332	0.626070459860959	-3.7956420650977	0.000147261837122111	0.000838660339005738	Fam124b	Down
82.3041708836619	10.4950380299397	1.24222304595722	8.44859388504784	2.94832113765583e-17	1.06614290630317e-15	Ccl20	Up
25.5482987455913	-1.72390153937947	0.69309365427411	-2.48725627301399	0.0128732628044297	0.0399565101920362	Sphkap	Down
1123.5096532925	1.4054257772295	0.135760678509039	10.3522300614896	4.08849761663403e-25	2.79129909282839e-23	Pid1	Up
15.8406078033483	-2.73123478514735	0.704590170727666	-3.87634528356629	0.000106037182097696	0.000623438726849287	Sp100	Down
336.382283290155	1.79575204163785	0.228897992319599	7.84520660683879	4.32241263391762e-15	1.28527768006456e-13	B3gnt7	Up
8.12232063982525	1.95312624284034	0.708800943607649	2.75553561328423	0.00585961251294879	0.0206380244265394	Nppc	Up
5.75231646563107	-2.01222824397367	0.831389772510037	-2.42031873678044	0.0155069082051996	0.0464118215639795	Chrnd	Down
35.6976503367985	-1.08485807823471	0.324496071176919	-3.34320866906038	0.000828156002579048	0.0038472963124712	Efhd1	Down
272.961073735927	4.38093151859462	0.353542105276934	12.3915410730583	2.90408394285319e-35	3.46621711444883e-33	Gbx2	Up
50.3616672491389	2.23258927776354	0.453570040052996	4.92225914547328	8.55508228797268e-07	7.74632066265877e-06	St8sia4	Up
224.017859394868	-1.89526682764629	0.402819626992673	-4.70500119816844	2.53864463317785e-06	2.10542208936247e-05	Slco4c1	Down
302.626536448629	-1.15398499676311	0.402033985822956	-2.87036677857202	0.00409995921306329	0.015212631271427	Cdh20	Down
47.9122512879656	-2.47303713774287	0.367851515875286	-6.7229222417594	1.78115648881381e-11	3.4005345582857e-10	Rnf152	Down
49.0878949686689	-1.23971726639326	0.316568787068345	-3.91610707383357	8.9990292907267e-05	0.000537610892314047	Tnfrsf11a	Down
7.73639101479448	2.76330029631081	0.917757132684622	3.0109276167951	0.00260450931221071	0.0103477106473027	Serpinb8	Up
11.7969523632067	-2.21045472335557	0.692972857079824	-3.18981429181857	0.00142364244570101	0.00615190870433583	Cfap221	Down
18.5628710428689	1.09278376849766	0.375864921042856	2.90738429504323	0.00364465147038775	0.0137625909948182	En1	Up
33.0087771866628	-1.70804302349791	0.700933190960022	-2.43681287393241	0.0148173449011876	0.0447140103913489	Dpp10	Down
537.162556835988	-1.42100296766612	0.266573565025065	-5.33062221504411	9.78768385591659e-08	1.03632871000487e-06	Tmem163	Down
198.871568448386	-1.03350915494174	0.235495559703016	-4.38865665342099	1.14052966016939e-05	8.26605530351219e-05	Cd55	Down
87.2016628217294	2.29280223271559	0.498009357964536	4.603934034667	4.14583829809711e-06	3.31744810463767e-05	ENSMUSG00000101904	Up
83.1237201289858	1.06056999819436	0.268056091942394	3.95652264609709	7.6048681973546e-05	0.000461428689628327	Ikbke	Up
262.323674045586	1.14977749189877	0.132597013257097	8.67121712364237	4.27525592846724e-18	1.71291239875772e-16	Fam72a	Up
54.514943774459	1.21663751846326	0.465070938562428	2.61602568034885	0.00889598666214635	0.0293007912677565	Slc26a9	Up
1260.86170563285	1.85403589135471	0.110909907976138	16.7165939020849	9.92309357468152e-63	3.32092864966008e-60	Lemd1	Up
45.983674710207	2.01618389120145	0.58802961406364	3.42871148490024	0.000606453841155287	0.00293740691982443	Klhdc8a	Up
397.187469135837	-1.0937474547214	0.231885891190007	-4.71674860901813	2.39643493111048e-06	1.99621041504117e-05	Tmcc2	Down
246.824060640301	-1.06422114879416	0.149881899453808	-7.10039806455845	1.24398060232565e-12	2.7973993307634e-11	Cntn2	Down
887.947921759334	1.3560880500868	0.220255747161392	6.15687929855982	7.41923499012927e-10	1.13063841796006e-08	Sox13	Up
5.01022851194248	-2.36361952707532	0.837019221652347	-2.82385334282925	0.00474500913507283	0.0171947933213823	Fmod	Down
28.8178442373682	1.78448691176344	0.308844291760704	5.77795011716156	7.56162180225581e-09	9.77000461172613e-08	Mgat4f	Up
70.2003221115487	-1.07529162569448	0.256151841800307	-4.19786802287668	2.69439569953681e-05	0.000179220365548302	Syt2	Down
209.009811288045	3.03616529001703	0.373962714485455	8.11889841529942	4.70434069449539e-16	1.51497522591787e-14	Lgr6	Up
1627.01309355477	1.18768217299816	0.273001313533954	4.35046321801103	1.35850242761087e-05	9.64915498729185e-05	Nav1	Up
29.5268830592972	1.53733906044652	0.449110734012482	3.42307351844278	0.000619173285499014	0.00298701233377535	Lad1	Up
90.4281167027018	-1.11083655758526	0.215863897008004	-5.14600437118983	2.66093223952621e-07	2.61316406583621e-06	Kif21b	Down
41.0861214032367	-1.23958005810944	0.4928752949276	-2.51499734489942	0.0119033280222438	0.03739480999147	Mroh3	Down
193.345482424446	-1.05123744304828	0.353861129404639	-2.9707626967024	0.00297061222690514	0.0115706091941618	Inava	Down
12.4929962296369	-2.94160751975339	0.547754231462537	-5.37030542310759	7.86034027703059e-08	8.49653501256226e-07	Cfh	Down
285.545533615975	-2.27916811716181	0.189331898975843	-12.0379509712339	2.24461752951912e-33	2.48773584375535e-31	Brinp3	Down
25.4399006944339	-1.55209557812496	0.511358693088554	-3.03523847174762	0.00240345566945439	0.00969104213707714	Pla2g4a	Down
55.4606045673313	1.31126198516194	0.299016522395079	4.38524926535471	1.15853036365392e-05	8.38583386210562e-05	Ptgs2	Up
332.669340017983	-2.07341447243999	0.224928357792216	-9.21811056992362	3.02381257245105e-20	1.48305841915501e-18	Hmcn1	Down
544.393110744769	1.5409220287492	0.125904595794941	12.2388068443417	1.92846696044822e-34	2.22399149195474e-32	Niban1	Up
104.753911134702	1.35020571649957	0.292056449387151	4.62309844323874	3.78050196436719e-06	3.05229931541245e-05	Colgalt2	Up
6.1899079879043	-3.53096422011328	1.07082042048038	-3.29743825629441	0.000975711245229756	0.00444318850388073	Rgs8	Down
11.1705872719541	-1.36431087068939	0.537680756904236	-2.53739947574947	0.0111679436393093	0.0353644641995792	Rnasel	Down
1429.23325230091	1.79194706302641	0.139991357866959	12.8004120420733	1.63083607591587e-37	2.31959251197767e-35	Glul	Up
111.03115619539	1.63353765706443	0.274062724391924	5.96045179324857	2.51541502939407e-09	3.52778173555448e-08	Ier5	Up
182.359069485598	-1.05224730083676	0.319400875493673	-3.29444087844275	0.000986176876328307	0.00448496320947816	BC034090	Down
5.85579552776165	-3.31669705110052	1.33563705280431	-2.48323228540026	0.0130196157602461	0.0403300910700327	ENSMUSG00000102789	Down
18.0168727314193	-2.5939197882196	0.830704996407882	-3.12255228924368	0.00179290253996821	0.00753066326144112	Astn1	Down
23.1716504574051	-2.62800016288124	0.482174961605889	-5.45030408490864	5.02837684638487e-08	5.64633789566428e-07	Fmo1	Down
120.871015422769	-1.04383629406702	0.257461405876228	-4.05434084582307	5.02758658867751e-05	0.000315365115382388	Gpr161	Down
212.128110051891	1.95810496473999	0.339095674885421	5.77449112378571	7.71859983953554e-09	9.95023127350397e-08	Rcsd1	Up
1025.30588575003	1.2998052353651	0.233924659010942	5.55651225852292	2.75218400712212e-08	3.2418410375128e-07	Dusp27	Up
526.635334902869	1.45808479180002	0.120417786545275	12.1085500209872	9.51614908949178e-34	1.0828108843963e-31	Gpa33	Up
128.822483562221	1.37697904126161	0.377788891951602	3.64483729034049	0.000267561024268707	0.00142443280169005	Mael	Up
34.1707071640813	-1.11089951184094	0.338849583634859	-3.27844437618679	0.0010438093354803	0.00471000399630028	Tada1	Down
980.369463271519	-1.42939312961665	0.257470605858238	-5.55167501490894	2.82945243887646e-08	3.32139575149542e-07	Pbx1	Down
32.5441343273182	1.95045471823171	0.36065777512365	5.40804844027834	6.37151940716969e-08	7.02513522232379e-07	Fcgr2b	Up
22.0373747372772	1.90083263411723	0.417622042375245	4.55156203754512	5.32490913578859e-06	4.1557178385752e-05	Fcgr4	Up
47.1831298521583	1.57826895998491	0.303400519839117	5.20193228680626	1.97227089939875e-07	1.98366056045597e-06	Fcgr3	Up
36.4028088390083	-1.82798113241083	0.395789820594964	-4.61856530231866	3.86402379914415e-06	3.11237178875849e-05	Pcp4l1	Down
442.86885732737	1.51063722801078	0.262443682418802	5.75604340743908	8.61082528040077e-09	1.09924880991683e-07	Cfap45	Up
169.835787173964	1.61147591586931	0.295221839590947	5.45852541973904	4.80105137210744e-08	5.40886764482705e-07	Aim2	Up
8.8499348704806	1.63719702474356	0.608869417225034	2.68891321920094	0.00716850522239783	0.0244476986031141	Ifi206	Up
75.3823794772722	-1.60115742900564	0.248249442059469	-6.44979265903881	1.12003277014777e-10	1.93020246921208e-09	Opn3	Down
68.0469834353513	1.1128587179017	0.286515058626814	3.88411947084148	0.000102701401899376	0.000605494828192935	X1700016C15Rik	Up
189.145321503813	1.1133410927341	0.214820072529467	5.18266789329654	2.18734315978471e-07	2.18197387791966e-06	Sccpdh	Up
118.202949951524	-1.89598469493105	0.302114852414332	-6.27570832674861	3.4804611036832e-10	5.60419906770423e-09	Itpkb	Down
6.37326925513151	-2.55472801945762	0.978950140446422	-2.6096610173554	0.00906319822639179	0.0297768368292695	Stum	Down
180.924640741491	-1.21057806991873	0.253242814959666	-4.78030569243015	1.75028852093156e-06	1.4963361958436e-05	Pycr2	Down
81.2482100726663	-3.7436880884214	0.753151604992317	-4.97069655512397	6.67127908445728e-07	6.17868445068451e-06	Lefty1	Down
57.8147934404782	-1.57783510115975	0.345601726605884	-4.56547227542956	4.98371062681418e-06	3.91269424923939e-05	Tmem63a	Down
10.1570535601466	4.44902568107561	0.862490435330468	5.15834784807896	2.49138444426035e-07	2.46224375765117e-06	Vmn1r1	Up
485.439067016988	1.09609495035436	0.164530569066863	6.6619531955118	2.70212090609713e-11	5.07059408190707e-10	Capn2	Up
27.2323055704989	2.49490420755576	0.42002769632898	5.93985641747221	2.85271818082401e-09	3.95533662959417e-08	Tlr5	Up
65.920996164862	-1.18742585388026	0.395032177743118	-3.00589653395887	0.00264799083332109	0.010496030548798	Spata17	Down
32.7064059730182	-1.16982256581709	0.445867468036637	-2.62370020169528	0.0086980309503947	0.0287820845795534	Prox1	Down
153.073949208604	-1.14031811469017	0.19713110922508	-5.7845670283739	7.26993315195502e-09	9.42881603628938e-08	Atf3	Down
341.796923700929	1.58624108245259	0.120345370138717	13.1807404025946	1.13273647449862e-39	1.74176091412095e-37	Pacc1	Up
3986.63580845466	2.36555951592376	0.129379192417022	18.2839255040252	1.11131951676843e-74	5.92750047256363e-72	Ppp2r5a	Up
620.216743689896	-1.24295773869569	0.106865554562526	-11.6310418617484	2.86578252360327e-31	2.79503863502061e-29	Kcnh1	Down
491.314115855569	-1.37977960433291	0.161507357662505	-8.54313775113687	1.30625532179565e-17	4.95448129609069e-16	Hhat	Down
2.35324691103811	-3.75535913391627	1.57002869362242	-2.39190477802783	0.0167611903131312	0.0494178608161208	A730013G03Rik	Down
52.5906750027815	-1.24823774080987	0.338825371957979	-3.68401496498521	0.000229588752891904	0.00125223924127318	Sertad4	Down
410.700894012705	-1.25601811486532	0.16251171468741	-7.72878507424074	1.08577808220103e-14	3.09900674030221e-13	Plxna2	Down
322.40454407921	-1.14110223510371	0.237612659508236	-4.80236296107009	1.56804129749198e-06	1.35031931713386e-05	Syne1	Down
230.750700495677	1.21778612609215	0.238958006510298	5.09623487355158	3.46475222396507e-07	3.33162765964146e-06	Rgs17	Up
387.683038746535	1.34607601605717	0.105054089986469	12.8131709696457	1.38362576461486e-37	1.98451466810475e-35	Ulbp1	Up
6.32706203203285	2.27358766340608	0.809804553376731	2.80757579582092	0.00499159316254248	0.0179701565277948	ENSMUSG00000112307	Up
412.692859010112	1.54743915263924	0.285725345119072	5.41582739884123	6.10059301664154e-08	6.7307641634155e-07	Samd5	Up
12.117998292011	-2.29315467166391	0.816592229602383	-2.80820045615729	0.00498192054523508	0.0179391181152051	Plagl1	Down
120.44858398368	-1.39926327130977	0.189198726408562	-7.39573303621589	1.40630292029244e-13	3.52982032993402e-12	Arfgef3	Down
164.744415315526	2.14423928232316	0.266603842666445	8.04279211011175	8.78142346589357e-16	2.78072979064697e-14	Perp	Up
10.8938858480081	2.84382930283111	0.682155303533947	4.168888357385	3.06088864536931e-05	0.000201090251728881	Slc35d3	Up
18.0112841972252	-2.45312531927273	0.965922059887682	-2.53967211346015	0.011095643630451	0.0351812085239714	Pde7b	Down
23.0231787034293	-1.10353908538788	0.46080468549063	-2.39480873379773	0.0166290372033152	0.049087583359769	Myb	Down
9231.66927437018	-1.12194474314321	0.108312981676857	-10.3583589499036	3.83484809391196e-25	2.62864205891122e-23	Sgk1	Down
52.5294918094595	1.57853840437818	0.53824186554006	2.932767786085	0.00335955062966122	0.0128538018711181	Eya4	Up
70.9455965361487	-1.71047562371601	0.629989464352822	-2.71508607762695	0.00662585462849746	0.0229066410369039	Vnn1	Down
26.6325565436287	-1.66787638445983	0.5355834437154	-3.11412984107499	0.00184488283760213	0.00771397850862154	Taar2	Down
43.1560512131466	-1.0335131245668	0.393798308462057	-2.62447324520791	0.00867831104473007	0.0287246801972462	Moxd1	Down
247.179002647704	-1.52986959203014	0.461395962743079	-3.31574117583259	0.000914004368197434	0.00420264724040781	Ccn2	Down
700.852459245432	3.50868739802645	0.177307667291962	19.788695275365	3.72561889506841e-87	2.64953597087615e-84	Enpp3	Up
26.5417533122835	1.07419137025315	0.378808606797222	2.83571004190031	0.00457239377093558	0.0166684358996857	Samd3	Up
1224.9799025713	1.06810396800466	0.131977036552387	8.09310464840365	5.81628531657965e-16	1.86953592812394e-14	L3mbtl3	Up
600.404736576238	2.67774940863892	0.271857140276242	9.84984027242388	6.86529926902812e-23	4.08281978828474e-21	Arhgap18	Up
122.610443930359	3.76029697953336	0.849259585306105	4.42773569423772	9.52274899646108e-06	7.02699005065273e-05	Themis	Up
558.860318384322	2.995871275971	0.251549792446707	11.9096551296329	1.05412336339457e-32	1.14597309340246e-30	Soga3	Up
146.072108669537	3.2981953785405	0.304615022892053	10.8274219282655	2.55240495266968e-27	2.01687258019287e-25	ENSMUSG00000110723	Up
54.4582895084306	3.07685919038014	0.362191676886507	8.49511291046116	1.97740591759617e-17	7.2737853882611e-16	X9330159F19Rik	Up
289.135618514865	1.93233556719928	0.246496685587343	7.83919492708383	4.53444181513162e-15	1.34364327952546e-13	Hint3	Up
1705.64917402193	1.29503711793003	0.110548038904235	11.7147000595089	1.07169843404397e-31	1.08879457572991e-29	Ncoa7	Up
954.467712287596	1.31282460006245	0.147529639442305	8.89871760701926	5.64956339201017e-19	2.43501888825327e-17	Tpd52l1	Up
1.58647759923344	4.57808903708556	1.70669203318213	2.68243417563139	0.00730885336809823	0.024825374982428	ENSMUSG00000111865	Up
169.423525639447	-1.88533721168901	0.789038348911571	-2.38941138195591	0.016875394480181	0.0496602125840912	Trdn	Down
103.205586297473	-1.27342655466956	0.264279927365939	-4.81847625493818	1.44658737607353e-06	1.25650653103425e-05	Rsph4a	Down
17.3893534280789	-1.30706767181885	0.489138206830478	-2.67218478042924	0.00753591389095361	0.025500193951387	Trappc3l	Down
141.959226289325	1.60217259870107	0.305882192803351	5.23787469946343	1.62436278525893e-07	1.66414309836731e-06	Hs3st5	Up
1224.32092631752	1.383530265371	0.152260111026571	9.0866232530827	1.02162661924371e-19	4.79041844429992e-18	Fyn	Up
1322.37015344782	-1.22132363426335	0.130688742401599	-9.34528569041009	9.1641731025933e-21	4.69758492899093e-19	Fig4	Down
434.708456002399	-1.56709022870315	0.455554554524703	-3.43996171948748	0.000581796470091593	0.00283070186759501	Ak9	Down
201.363709554528	-1.06673249049699	0.172872398370356	-6.1706351074719	6.80162264727903e-10	1.04585671480864e-08	Smpd2	Down
121.996160214378	-1.16512012737417	0.217588013289509	-5.35470731939599	8.56950144165101e-08	9.18168553710606e-07	Ppil6	Down
118.931685990599	-1.54569651588763	0.490905352987429	-3.14866502571466	0.00164018085809307	0.00695000170951653	Grik2	Down
185.874780819894	2.80929273769255	0.397684904290375	7.06411711227869	1.61640381564905e-12	3.55067957857116e-11	Slc35f1	Up
1915.65570031194	1.61770791621793	0.209276768081538	7.72999282742958	1.07552643384689e-14	3.07488863867651e-13	Gja1	Up
2562.18150232887	-1.08379951734064	0.157215757351353	-6.89370795650285	5.43565602206963e-12	1.1231934259647e-10	Serinc1	Down
48.20286720404	-3.16320626362406	0.558946698605408	-5.65922702740059	1.52056296480153e-08	1.865777762993e-07	Pkib	Down
14.7339337813892	-2.49074523966898	0.659322745598368	-3.77773291805443	0.000158262468742696	0.000895037712558096	Smpdl3a	Down
235.5808579887	1.03055536889328	0.168556869025589	6.11399211940056	9.71691059691183e-10	1.45099063926589e-08	Ddit4	Up
868.768298368527	1.60953462727526	0.116654343595221	13.7974684668424	2.63960372885866e-43	4.8970387439304e-41	Adamts14	Up
1051.89480776949	1.93846818370808	0.115629505671248	16.7644769598811	4.43903250868889e-63	1.51530813716604e-60	Col13a1	Up
1533.32042959337	-1.10587673629701	0.143736814449258	-7.69376127148974	1.42871518729283e-14	4.00415612753926e-13	Hk1	Down
1913.49241147201	1.09816370229645	0.0974995759587084	11.2632664449897	1.9923426343407e-29	1.71743960014783e-27	Reep3	Up
9182.24314531873	1.0179395010831	0.0859859937290545	11.8384338766924	2.47022608143756e-32	2.5866146477286e-30	Jmjd1c	Up
28.561164013696	2.01244038718951	0.341022703951182	5.90119180885269	3.6088504637749e-09	4.90022750323867e-08	Egr2	Up
6.98901601798926	-3.32631524597521	1.128056492131	-2.94871335715775	0.00319099792162338	0.0123110200104584	Cabcoco1	Down
195.704116060681	2.2434963304601	0.261819259039573	8.56887433983994	1.04501491354959e-17	4.00816057178977e-16	Rhobtb1	Up
22.3757658899592	-1.27489572832207	0.440404252716381	-2.8948306481116	0.00379363139452115	0.0142307034377334	Mrln	Down
3800.49824465436	1.03609090013099	0.114996547535396	9.0097565738839	2.0651436905249e-19	9.27575592365235e-18	Zwint	Up
7.20765720436317	-1.74745051768066	0.703292013914101	-2.48467277191931	0.0129670568201703	0.0401920712911279	Rsph14	Down
58.095480680339	2.03233224353742	0.306079206209114	6.63988994452935	3.13917454206063e-11	5.83653933375718e-10	Dnmt3l	Up
108.140913612457	1.51217120932399	0.300470098077705	5.03268451336187	4.83658717212349e-07	4.54325095508001e-06	Icosl	Up
975.454164769591	-1.12389932222086	0.212743667844523	-5.28288025494714	1.27168517318736e-07	1.3186587202893e-06	Pdxk	Down
23.1755666210928	-1.6244990306493	0.441560159581394	-3.67899819628055	0.000234151923912918	0.00127480224476736	Slc1a6	Down
17.2098638996547	-1.59153811385161	0.436325763970525	-3.64759142198883	0.000264710136486348	0.00141057527616266	C2cd4c	Down
71.6192188374526	-1.0361194073423	0.349879382885817	-2.96136170927349	0.00306282004052102	0.0118701663150801	Shc2	Down
4.53380860354856	-3.05027866091661	1.22382559791759	-2.49241286185453	0.01268784588952	0.0395391918280679	Odf3l2	Down
10.6289784563973	-1.82074541566971	0.578305789322692	-3.1484129145623	0.00164159628320545	0.00695427286218682	Misp	Down
1636.51303012544	-1.10862889459516	0.159061269935948	-6.96982298105372	3.17340028238747e-12	6.76199700621590e-11	Gpx4	Down
4511.91740059674	1.61910241003956	0.190356140202122	8.50564845620629	1.80583379342785e-17	6.715026402228e-16	Midn	Up
452.230976742873	1.29720373054594	0.123210019667427	10.528394801392	6.39150751696888e-26	4.62246823303495e-24	Mfsd12	Up
120.934223770388	-1.74748813777304	0.211935977162923	-8.24535862747684	1.6466560445789e-16	5.52163563239149e-15	Slc41a2	Down
153.934942523782	1.21677669967296	0.281068884755063	4.32910494782557	1.49716578919307e-05	0.000105462755633294	Rfx4	Up
11.5332454959698	-2.31213255774787	0.828822093818973	-2.78966086327915	0.00527632778493046	0.0188244905169718	X1700113H08Rik	Down
51.3735960179796	1.01541917537946	0.318200137699693	3.19113367681122	0.00141715695045234	0.00612820745637714	Dram1	Up
1051.90321172404	-1.235259116645	0.148516859060092	-8.31729895489638	8.99905620954868e-17	3.12186771106863e-15	Chpt1	Down
111.935206952176	-1.81311008724986	0.28005348860401	-6.47415640593417	9.53431024946832e-11	1.65714467757561e-09	Spic	Down
3014.66290600337	1.01397508426983	0.106103056454877	9.55651154781815	1.2179284028994e-21	6.64140638360604e-20	Cdk17	Up
1172.17963767487	1.58988511817022	0.244216753126269	6.51013944710087	7.50810733029287e-11	1.32658774237514e-09	Elk3	Up
336.058160158137	2.28150258920173	0.305407571183195	7.47035373210573	7.99795281836868e-14	2.06831907127147e-12	Plxnc1	Up
660.297486673399	1.09717323189133	0.162084702563033	6.76913499264158	1.29554621489815e-11	2.51277077225928e-10	Cradd	Up
1068.2921168678	2.55051893919892	0.342635948881612	7.44381594378521	9.78177627157615e-14	2.50307882163811e-12	Socs2	Up
4202.96964817409	2.29083077765564	0.169030257488549	13.552785233205	7.62799140002634e-42	1.3019455721565e-39	Dusp6	Up
23.5002210947293	-1.63793489239861	0.538426384054893	-3.04207769326478	0.00234951242778724	0.0095031775560397	Lrriq1	Down
368.507707776357	-1.27559527588396	0.269399624749385	-4.73495565211202	2.19103002689403e-06	1.83947370875688e-05	Slc6a15	Down
294.814565456103	2.13912575492131	0.836503608466524	2.55722238765084	0.0105511739162558	0.0336863891512635	Nav3	Up
798.657795806846	4.4615479190506	0.26182644612235	17.0400965415302	4.14047555754564e-65	1.57043637369309e-62	Phlda1	Up
